3.7956	-0.0230011
3.7968	-0.0230119
3.7969	-0.0230128
3.7982	-0.0230244
3.7984	-0.0230262
3.7995	-0.023036
3.8008	-0.0230476
3.8016	-0.0230547
3.8021	-0.0230592
3.8032	-0.023069
3.8034	-0.0230708
3.8047	-0.0230824
3.8048	-0.0230833
3.8064	-0.0230975
3.8073	-0.0231055
3.8086	-0.023117
3.8096	-0.0231259
3.8099	-0.0231286
3.8112	-0.0231401
3.8125	-0.0231516
3.8128	-0.0231543
3.8138	-0.0231631
3.8144	-0.0231684
3.8151	-0.0231746
3.8164	-0.0231861
3.8176	-0.0231967
3.8177	-0.0231976
3.8192	-0.0232108
3.8203	-0.0232205
3.8208	-0.0232249
3.8216	-0.0232319
3.8224	-0.023239
3.8229	-0.0232434
3.8242	-0.0232548
3.8255	-0.0232662
3.8256	-0.0232671
3.8268	-0.0232776
3.8272	-0.0232811
3.8281	-0.023289
3.8288	-0.0232951
3.8294	-0.0233003
3.8304	-0.0233091
3.8307	-0.0233117
3.8333	-0.0233344
3.8336	-0.023337
3.8346	-0.0233457
3.8352	-0.023351
3.8359	-0.023357
3.8368	-0.0233649
3.8372	-0.0233683
3.8384	-0.0233788
3.8385	-0.0233796
3.8398	-0.0233909
3.8411	-0.0234022
3.8416	-0.0234065
3.8424	-0.0234134
3.8432	-0.0234204
3.8437	-0.0234247
3.8448	-0.0234342
3.8463	-0.0234471
3.8464	-0.023448
3.8476	-0.0234583
3.8489	-0.0234695
3.8496	-0.0234755
3.8502	-0.0234807
3.8512	-0.0234893
3.8515	-0.0234919
3.8528	-0.023503
3.8541	-0.0235142
3.8544	-0.0235167
3.8554	-0.0235253
3.8567	-0.0235364
3.8576	-0.0235441
3.8592	-0.0235577
3.8593	-0.0235586
3.8606	-0.0235697
3.8608	-0.0235714
3.8619	-0.0235807
3.8624	-0.023585
3.8632	-0.0235918
3.8645	-0.0236028
3.8656	-0.0236121
3.8658	-0.0236138
3.8671	-0.0236248
3.8672	-0.0236257
3.8684	-0.0236358
3.8688	-0.0236392
3.8697	-0.0236468
3.8704	-0.0236527
3.8723	-0.0236687
3.8736	-0.0236797
3.8749	-0.0236906
3.8752	-0.0236931
3.8762	-0.0237015
3.8768	-0.0237065
3.8775	-0.0237124
3.8784	-0.0237199
3.8788	-0.0237233
3.8801	-0.0237341
3.8814	-0.023745
3.8816	-0.0237466
3.8827	-0.0237558
3.8832	-0.02376
3.8848	-0.0237733
3.8853	-0.0237774
3.8864	-0.0237866
3.8866	-0.0237882
3.8879	-0.023799
3.8892	-0.0238097
3.8896	-0.0238131
3.8905	-0.0238205
3.8912	-0.0238263
3.8918	-0.0238312
3.8928	-0.0238395
3.8931	-0.0238419
3.8944	-0.0238526
3.8957	-0.0238633
3.8976	-0.0238789
3.8983	-0.0238846
3.8992	-0.023892
3.8996	-0.0238952
3.9008	-0.023905
3.9009	-0.0239058
3.9022	-0.0239164
3.9024	-0.0239181
3.9035	-0.023927
3.9048	-0.0239376
3.9056	-0.0239441
3.9061	-0.0239481
3.9072	-0.023957
3.9074	-0.0239587
3.9087	-0.0239692
3.9088	-0.02397
3.9104	-0.0239829
3.9113	-0.0239902
3.9126	-0.0240006
3.9136	-0.0240086
3.9139	-0.0240111
3.9152	-0.0240215
3.9165	-0.0240319
3.9168	-0.0240343
3.9178	-0.0240423
3.9184	-0.0240471
3.9191	-0.0240527
3.9204	-0.024063
3.9216	-0.0240725
3.9217	-0.0240733
3.9232	-0.0240852
3.9243	-0.024094
3.9248	-0.0240979
3.9256	-0.0241042
3.9264	-0.0241106
3.9269	-0.0241145
3.9282	-0.0241247
